event_id,event_date,year,event_type,actor_1,actor_2,country,fatalities,location,latitude,longitude,notes,event_type_score,severity,closest_border_km,closest_border_temple_km,y_km,x_km,grid_x,grid_y,grid_id,days_since_last_event_in_area,total_events_in_area,total_fatalities_in_area,events_last_30_days_in_area,events_last_90_days_in_area,tempo_risk,border_risk,temple_risk
460.0,2010-05-15,2010,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,2.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2010-07-17,2010,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,63.0,81,14,1.0,3.0,0.015625,0.032116318010179376,0.0053807368067541935
460.0,2010-09-18,2010,strategic developments,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Strategic developments,2,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,63.0,81,14,1.0,2.0,0.015625,0.032116318010179376,0.0053807368067541935
460.0,2010-10-23,2010,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,0.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2010-10-23,2010,riots,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,3,3,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,1.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2010-11-13,2010,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,21.0,81,14,0.0,1.0,0.045454545454545456,0.032116318010179376,0.0053807368067541935
460.0,2010-11-13,2010,violence against civilians,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Political violence,4,6,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2010-11-27,2010,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,14.0,81,14,0.0,0.0,0.06666666666666667,0.032116318010179376,0.0053807368067541935
460.0,2011-02-19,2011,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,84.0,81,14,0.0,0.0,0.011764705882352941,0.032116318010179376,0.0053807368067541935
460.0,2011-02-26,2011,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2011-03-05,2011,strategic developments,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Strategic developments,2,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,0.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2011-05-14,2011,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,70.0,81,14,2.0,2.0,0.014084507042253521,0.032116318010179376,0.0053807368067541935
460.0,2011-05-28,2011,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,14.0,81,14,1.0,1.0,0.06666666666666667,0.032116318010179376,0.0053807368067541935
460.0,2011-06-11,2011,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,14.0,81,14,0.0,0.0,0.06666666666666667,0.032116318010179376,0.0053807368067541935
460.0,2011-07-02,2011,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,21.0,81,14,0.0,0.0,0.045454545454545456,0.032116318010179376,0.0053807368067541935
460.0,2011-08-20,2011,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,49.0,81,14,1.0,1.0,0.02,0.032116318010179376,0.0053807368067541935
460.0,2011-11-19,2011,explosions/remote violence,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,91.0,81,14,0.0,0.0,0.010869565217391304,0.032116318010179376,0.0053807368067541935
460.0,2011-11-26,2011,protests,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,0.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2012-01-28,2012,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,63.0,81,14,1.0,2.0,0.015625,0.032116318010179376,0.0053807368067541935
460.0,2012-01-28,2012,strategic developments,Banteay Meanchey,1,cambodia,8,Southeast Asia,13.7998,103.0782,Strategic developments,2,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2012-02-18,2012,strategic developments,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,21.0,81,14,0.0,0.0,0.045454545454545456,0.032116318010179376,0.0053807368067541935
460.0,2012-03-24,2012,riots,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,3,3,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,1.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2012-04-21,2012,strategic developments,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Strategic developments,2,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,28.0,81,14,2.0,3.0,0.034482758620689655,0.032116318010179376,0.0053807368067541935
460.0,2012-05-19,2012,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,28.0,81,14,1.0,2.0,0.034482758620689655,0.032116318010179376,0.0053807368067541935
460.0,2012-05-19,2012,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,1.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2012-07-07,2012,violence against civilians,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,49.0,81,14,0.0,3.0,0.02,0.032116318010179376,0.0053807368067541935
460.0,2012-09-01,2012,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,56.0,81,14,0.0,0.0,0.017543859649122806,0.032116318010179376,0.0053807368067541935
460.0,2013-02-02,2013,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,154.0,81,14,0.0,0.0,0.0064516129032258064,0.032116318010179376,0.0053807368067541935
460.0,2013-06-01,2013,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,119.0,81,14,0.0,0.0,0.008333333333333333,0.032116318010179376,0.0053807368067541935
460.0,2013-11-30,2013,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,182.0,81,14,0.0,0.0,0.00546448087431694,0.032116318010179376,0.0053807368067541935
460.0,2014-03-22,2014,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,112.0,81,14,0.0,0.0,0.008849557522123894,0.032116318010179376,0.0053807368067541935
460.0,2014-04-12,2014,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,21.0,81,14,1.0,1.0,0.045454545454545456,0.032116318010179376,0.0053807368067541935
460.0,2014-04-19,2014,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,0.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2014-05-10,2014,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,21.0,81,14,0.0,0.0,0.045454545454545456,0.032116318010179376,0.0053807368067541935
460.0,2014-06-14,2014,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,0.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2014-07-26,2014,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,42.0,81,14,2.0,2.0,0.023255813953488372,0.032116318010179376,0.0053807368067541935
460.0,2014-08-16,2014,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,21.0,81,14,1.0,1.0,0.045454545454545456,0.032116318010179376,0.0053807368067541935
460.0,2014-12-20,2014,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,126.0,81,14,0.0,0.0,0.007874015748031496,0.032116318010179376,0.0053807368067541935
460.0,2015-02-21,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,63.0,81,14,0.0,0.0,0.015625,0.032116318010179376,0.0053807368067541935
460.0,2015-06-06,2015,protests,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,105.0,81,14,0.0,0.0,0.009433962264150943,0.032116318010179376,0.0053807368067541935
460.0,2015-06-20,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,14.0,81,14,1.0,1.0,0.06666666666666667,0.032116318010179376,0.0053807368067541935
460.0,2015-06-20,2015,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,1.0,2.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2015-09-26,2015,protests,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,98.0,81,14,0.0,3.0,0.010101010101010102,0.032116318010179376,0.0053807368067541935
460.0,2015-11-14,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,49.0,81,14,1.0,3.0,0.02,0.032116318010179376,0.0053807368067541935
460.0,2015-12-12,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,28.0,81,14,0.0,0.0,0.034482758620689655,0.032116318010179376,0.0053807368067541935
460.0,2015-12-12,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,2.0,3.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2016-01-16,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,2.0,4.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2016-08-20,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,217.0,81,14,0.0,0.0,0.0045871559633027525,0.032116318010179376,0.0053807368067541935
460.0,2016-09-03,2016,violence against civilians,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,14.0,81,14,1.0,1.0,0.06666666666666667,0.032116318010179376,0.0053807368067541935
460.0,2016-12-24,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,112.0,81,14,0.0,0.0,0.008849557522123894,0.032116318010179376,0.0053807368067541935
460.0,2016-12-31,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2016-12-31,2016,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2017-12-30,2017,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,364.0,81,14,0.0,1.0,0.0027397260273972603,0.032116318010179376,0.0053807368067541935
460.0,2018-03-24,2018,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,84.0,81,14,0.0,0.0,0.011764705882352941,0.032116318010179376,0.0053807368067541935
460.0,2018-12-08,2018,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,259.0,81,14,0.0,0.0,0.0038461538461538464,0.032116318010179376,0.0053807368067541935
460.0,2019-02-09,2019,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,63.0,81,14,0.0,1.0,0.015625,0.032116318010179376,0.0053807368067541935
460.0,2019-08-31,2019,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,203.0,81,14,0.0,0.0,0.004901960784313725,0.032116318010179376,0.0053807368067541935
460.0,2019-10-19,2019,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,49.0,81,14,0.0,0.0,0.02,0.032116318010179376,0.0053807368067541935
460.0,2019-12-28,2019,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,70.0,81,14,0.0,0.0,0.014084507042253521,0.032116318010179376,0.0053807368067541935
460.0,2019-12-28,2019,violence against civilians,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Political violence,4,6,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,1.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2020-02-01,2020,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,1.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2020-04-25,2020,strategic developments,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Strategic developments,2,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,84.0,81,14,1.0,2.0,0.011764705882352941,0.032116318010179376,0.0053807368067541935
460.0,2020-05-30,2020,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,2.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2020-09-05,2020,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,98.0,81,14,0.0,0.0,0.010101010101010102,0.032116318010179376,0.0053807368067541935
460.0,2021-08-28,2021,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,357.0,81,14,0.0,1.0,0.002793296089385475,0.032116318010179376,0.0053807368067541935
460.0,2024-04-20,2024,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,966.0,81,14,0.0,0.0,0.001034126163391934,0.032116318010179376,0.0053807368067541935
460.0,2025-03-01,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,315.0,81,14,0.0,1.0,0.0031645569620253164,0.032116318010179376,0.0053807368067541935
460.0,2025-07-19,2025,violence against civilians,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,140.0,81,14,0.0,0.0,0.0070921985815602835,0.032116318010179376,0.0053807368067541935
460.0,2025-08-23,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,0.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2025-08-30,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,1.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2025-10-04,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,1.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2025-11-15,2025,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,42.0,81,14,1.0,2.0,0.023255813953488372,0.032116318010179376,0.0053807368067541935
460.0,2025-12-13,2025,battles,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,5,5,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,28.0,81,14,1.0,3.0,0.034482758620689655,0.032116318010179376,0.0053807368067541935
460.0,2025-12-13,2025,explosions/remote violence,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2025-12-13,2025,explosions/remote violence,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2025-12-20,2025,explosions/remote violence,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
472.0,2010-01-30,2010,violence against civilians,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,365.0,43,37,0.0,1.0,0.00273224043715847,0.04476055590133073,0.00987800341061725
472.0,2010-02-27,2010,violence against civilians,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,28.0,43,37,0.0,0.0,0.034482758620689655,0.04476055590133073,0.00987800341061725
472.0,2010-03-06,2010,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2010-03-06,2010,riots,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,3,3,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,0.0,0.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2010-03-06,2010,violence against civilians,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Political violence,4,6,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,0.0,0.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2010-04-17,2010,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,42.0,43,37,0.0,0.0,0.023255813953488372,0.04476055590133073,0.00987800341061725
472.0,2010-05-22,2010,strategic developments,Oddar Meanchey,2,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,35.0,43,37,0.0,0.0,0.027777777777777776,0.04476055590133073,0.00987800341061725
472.0,2010-05-29,2010,explosions/remote violence,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Political violence,4,6,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2010-06-05,2010,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
