Id,ORIG_FID,Longitude,Latitude
0,0,102.769967264078048,12.444328909751448
0,0,102.769461654431893,12.445901914841556
0,0,102.769798727529292,12.448317602675274
0,0,102.769293118782457,12.448991747970865
0,0,102.767776291642633,12.450958005007976
0,0,102.767663933943481,12.454721982533499
0,0,102.765697676906314,12.456182630823776
0,0,102.764237028616037,12.456856776119366
0,0,102.763001095724064,12.456463525071683
0,0,102.761428089734636,12.456463525071683
0,0,102.759855084644528,12.456351167372532
0,0,102.758057363256796,12.456688239570667
0,0,102.756821430364766,12.457306206016654
0,0,102.754574279079748,12.456744418420215
0,0,102.753394525037379,12.457587100264504
0,0,102.752888916290487,12.459384820752916
0,0,102.751877697897498,12.461631972037935
0,0,102.750866480403829,12.462306117333469
0,0,102.749630547511799,12.462193759634374
0,0,102.748956402216265,12.461463435489179
0,0,102.748675507968358,12.460115144898054
0,0,102.747945183823219,12.458710675457382
0,0,102.746203642184412,12.457699457963656
0,0,102.745529496888821,12.457980351312187
0,0,102.744012669748997,12.459890430399071
0,0,102.744181206297696,12.460901647892797
0,0,102.744462099646228,12.462193759634374
0,0,102.743787954350694,12.463991480122786
0,0,102.742439663759512,12.465564486112214
0,0,102.741147552017992,12.466182452558201
0,0,102.739125116131277,12.466126273708596
0,0,102.737495932191564,12.465789201510518
0,0,102.736934143695862,12.466294810257352
0,0,102.736990322545410,12.468036351896160
0,0,102.737383574492412,12.470058787782875
0,0,102.737833004389699,12.471182363875016
0,0,102.738170077487155,12.473036263213032
0,0,102.737720646690548,12.475058699099748
0,0,102.738731865083594,12.476856419588159
0,0,102.738956579582521,12.479328286271425
0,0,102.739911619125962,12.480845112511986
0,0,102.740529585571949,12.482530476200566
0,0,102.737889183239247,12.484889984285417
0,0,102.736934143695862,12.485620308430555
0,0,102.734686993310163,12.486743884522696
0,0,102.735136423207450,12.488035996264273
0,0,102.734518456761407,12.489047213757942
0,0,102.733282523869434,12.489440465705002
0,0,102.726653428612906,12.488316889612804
0,0,102.726484892064150,12.487698923166818
